rivid,classification,strmOrder
110278001,normal range,3
110209781,normal range,3
110263570,normal range,2
110309492,wet,3
110263573,wet,3
110263569,wet,3
110221589,wet,2
110230773,normal range,2
110266194,wet,3
110306868,normal range,3
110203219,wet,3
110258326,normal range,3
110272756,normal range,3
110226840,normal range,3
110255701,normal range,2
110330484,normal range,3
110215030,wet,3
110234711,normal range,3
110241273,normal range,3
110260949,normal range,2
110276693,normal range,3
110246517,normal range,3
110232089,wet,3
110201911,wet,3
110272757,normal range,3
110255702,normal range,2
110287190,normal range,4
110253082,wet,4
110215031,normal range,3
110266200,normal range,3
110224220,wet,2
110230778,wet,3
110266198,normal range,2
110258327,normal range,2
110250458,normal range,2
110238652,normal range,3
110238650,normal range,3
110228155,normal range,3
110295068,normal range,2
110213726,normal range,3
110215038,normal range,3
110247831,normal range,3
110255706,normal range,2
110266204,normal range,3
110263581,wet,3
110258335,wet,3
110242585,normal range,2
110260955,normal range,3
110237337,normal range,3
110266207,normal range,3
110211101,normal range,3
110270140,wet,2
110221595,normal range,3
110242589,normal range,2
110263578,normal range,3
110253084,normal range,3
110200606,normal range,2
110284579,normal range,3
110226845,normal range,2
110205854,wet,2
110241277,normal range,2
110260961,normal range,4
110283263,wet,3
110241281,wet,3
110226846,normal range,3
110230782,normal range,3
110247838,normal range,3
110229474,normal range,2
110251778,normal range,3
110250463,normal range,2
110243902,extremely wet,3
110257026,normal range,3
110263584,wet,3
110251777,normal range,3
110224227,wet,3
110302949,normal range,3
110229476,normal range,2
110228164,normal range,3
110208482,normal range,2
110257025,extremely wet,3
110237342,normal range,3
110296388,normal range,4
110275395,normal range,3
110258341,normal range,2
110264903,normal range,3
110234725,normal range,2
110266209,normal range,3
110267526,normal range,3
110259652,normal range,3
110284577,normal range,3
110247848,normal range,3
110266210,normal range,3
110260962,normal range,3
110246531,normal range,3
110262282,normal range,3
110245221,normal range,3
110197991,normal range,3
110274089,normal range,3
110257033,normal range,3
110253096,normal range,2
110247845,normal range,3
110253093,normal range,3
110242600,normal range,3
110209799,normal range,3
110225545,wet,4
110232105,normal range,2
110236041,normal range,3
110263588,normal range,3
110251780,wet,3
110284581,normal range,3
110284587,normal range,3
110195368,normal range,2
110295077,normal range,3
110262280,normal range,2
110270158,normal range,4
110195370,normal range,3
110238667,normal range,2
110242599,normal range,3
110281965,normal range,3
110241289,wet,3
110288525,normal range,3
110262287,normal range,3
110283273,normal range,3
110312139,extremely wet,2
110250473,normal range,2
110216366,wet,3
110271467,normal range,2
110216362,normal range,2
110270157,normal range,3
110278025,extremely wet,3
110264904,normal range,2
110257038,wet,3
110268844,normal range,3
110310825,wet,3
110224234,normal range,3
110222927,wet,3
110266219,wet,2
110253100,normal range,3
110213744,wet,3
110320011,normal range,3
110242606,normal range,3
110199311,wet,3
110250480,normal range,3
110247856,normal range,3
110278029,normal range,3
110297711,extremely wet,2
110276719,normal range,3
110296397,extremely wet,3
110234738,extremely wet,3
110211120,wet,2
110239988,normal range,3
110226868,wet,2
110253108,normal range,3
110228180,normal range,3
110292463,wet,3
110239989,normal range,3
110255733,wet,2
110262286,wet,3
110247858,normal range,2
110232113,normal range,4
110229494,wet,3
110250479,normal range,3
110262291,wet,2
110213748,normal range,3
110254422,wet,3
110232116,normal range,3
110225555,normal range,2
110246546,wet,3
110266228,extremely wet,2
110246548,normal range,3
110255731,wet,2
110230803,normal range,2
110249174,normal range,3
110258355,wet,3
110270165,normal range,3
110242616,normal range,4
110229496,extremely wet,3
110205880,normal range,2
110225558,normal range,3
110198010,normal range,3
110219000,normal range,3
110209815,normal range,3
110257048,normal range,3
110228185,normal range,3
110222935,normal range,3
110216377,wet,3
110186202,normal range,2
110230810,normal range,3
110204570,normal range,3
110201945,extremely wet,3
110318712,normal range,4
110279356,normal range,2
110213754,wet,3
110230815,wet,2
110270175,normal range,4
110236059,wet,2
110275420,extremely wet,3
110253117,normal range,2
110267551,normal range,3
110237373,normal range,2
110207199,normal range,3
110238685,normal range,2
110254428,normal range,2
110243936,normal range,2
110226880,normal range,2
110253120,wet,3
110278044,wet,2
110279360,normal range,3
110301662,wet,3
110228189,normal range,3
110216384,normal range,3
110243935,normal range,3
110241309,wet,3
110257057,wet,3
110281985,normal range,3
110262305,normal range,2
110272801,extremely wet,3
110219008,normal range,3
110281980,normal range,3
110283292,normal range,3
110219011,normal range,3
110224259,normal range,3
110297728,normal range,3
110288542,normal range,3
110243938,normal range,3
110274109,wet,3
110228195,normal range,3
110247871,normal range,3
110249183,normal range,3
110254431,normal range,2
110275424,normal range,2
110268868,normal range,3
110276733,wet,3
110245251,wet,3
110255743,normal range,2
110263617,wet,3
110196709,normal range,2
110234756,wet,3
110234754,wet,2
110229508,normal range,2
110238691,wet,3
110257063,normal range,3
110254436,normal range,4
110186213,normal range,2
110205893,extremely wet,3
110224264,normal range,2
110276740,normal range,3
110222950,wet,3
110212455,wet,3
110255750,normal range,4
110229511,normal range,3
110260998,normal range,2
110240010,normal range,2
110203272,normal range,3
110274120,normal range,2
110291178,wet,3
110241319,normal range,2
110242630,normal range,2
110222954,normal range,3
110226890,normal range,3
110261003,normal range,2
110262314,wet,3
110258376,normal range,2
110323977,normal range,3
110249192,normal range,2
110263624,normal range,3
110283305,normal range,3
110253131,normal range,3
110259687,wet,2
110222957,normal range,2
110232140,wet,3
110295117,wet,3
110254442,normal range,2
110258378,normal range,3
110278056,normal range,3
110266250,normal range,2
110213772,wet,3
110289868,normal range,3
110230830,wet,3
110297742,normal range,3
110305611,wet,3
110284620,normal range,3
110247884,normal range,2
110267567,wet,3
110275434,wet,3
110243949,wet,2
110312172,wet,2
110253132,normal range,2
110258386,normal range,3
110211151,normal range,2
110289872,normal range,3
110212463,wet,3
110215087,normal range,3
110217712,wet,3
110230831,normal range,3
110279379,wet,2
110234768,normal range,3
110257071,normal range,2
110209840,normal range,2
110287251,normal range,3
110229521,normal range,2
110285937,normal range,4
110288563,normal range,3
110230836,normal range,3
110225585,normal range,2
110240020,normal range,3
110283315,normal range,3
110274129,normal range,4
110249202,wet,3
110268886,wet,3
110209844,normal range,3
110247889,normal range,3
110268883,normal range,3
110275443,normal range,3
110240018,extremely wet,3
110274134,normal range,3
110291187,normal range,3
110288566,wet,3
110228213,normal range,4
110253142,normal range,3
110258391,normal range,3
110257078,normal range,3
110310870,normal range,2
110284630,normal range,3
110259702,normal range,2
110278065,normal range,3
110224276,normal range,3
110264951,normal range,3
110230839,normal range,2
110144246,wet,2
110237398,normal range,2
110251833,normal range,3
110255769,wet,2
110255764,normal range,3
110274137,normal range,3
110262331,wet,3
110254455,extremely wet,3
110301686,wet,3
110308246,normal range,3
110194104,normal range,3
110229530,wet,3
110242649,normal range,3
110259704,extremely wet,2
110228217,normal range,2
110216411,normal range,3
110212475,wet,3
110213786,normal range,2
110233465,normal range,2
110208539,normal range,3
110242651,wet,3
110258396,wet,3
110221660,normal range,2
110199358,normal range,2
110213789,normal range,3
110272828,normal range,3
110237404,normal range,3
110247903,wet,2
110246588,normal range,2
110213793,extremely wet,3
110169184,wet,3
110220351,normal range,2
110228222,normal range,3
110178368,wet,2
110242654,normal range,3
110205919,wet,2
110204609,normal range,3
110237407,normal range,3
110211170,normal range,3
110240033,normal range,2
110198050,normal range,3
110264959,normal range,3
110192803,normal range,3
110219042,normal range,3
110238723,normal range,2
110188867,wet,3
110200677,normal range,3
110203301,normal range,3
110191493,normal range,2
110186244,normal range,2
110205923,normal range,3
110213799,normal range,3
110212485,normal range,3
110200679,normal range,3
110175750,normal range,3
110201990,normal range,3
110183621,normal range,2
110207237,wet,2
110234792,wet,3
110225609,wet,3
110215107,normal range,3
110196746,normal range,3
110199367,normal range,2
110177064,wet,3
110169191,normal range,3
110191495,normal range,3
110211180,normal range,3
110207241,normal range,2
110226917,normal range,3
110183625,wet,3
110183626,normal range,3
110186248,wet,3
110194121,normal range,2
110219051,normal range,3
110215109,wet,3
110191498,normal range,3
110213804,wet,2
110186252,normal range,2
110224299,normal range,3
110194122,normal range,2
110203312,extremely wet,3
110165260,normal range,2
110190190,normal range,2
110173132,wet,2
110216428,normal range,2
110198060,normal range,3
110195435,normal range,2
110165262,normal range,3
110167886,extremely wet,2
110179696,normal range,2
110202000,normal range,3
110162638,wet,3
110190192,wet,2
110171824,normal range,2
110182320,extremely wet,3
110186258,normal range,3
110165266,normal range,3
110183635,extremely wet,3
110175761,normal range,3
110169203,normal range,3
110163952,normal range,2
110196756,normal range,3
110190193,normal range,2
110182326,normal range,3
110179700,normal range,3
110158709,normal range,3
110166581,wet,3
110128533,normal range,3
110161334,normal range,3
110140341,normal range,2
110163958,normal range,3
110165268,wet,2
110215121,wet,2
110132469,wet,2
110152149,normal range,2
110132473,wet,3
110148217,wet,2
110170520,normal range,3
110187579,extremely wet,2
110131160,wet,3
110135095,normal range,2
110183643,normal range,3
110140344,normal range,2
110163963,wet,2
110131162,normal range,3
110125913,wet,3
110162648,normal range,3
110156092,normal range,3
110163966,normal range,2
110157404,wet,3
110171838,normal range,3
110181021,normal range,3
110153469,wet,3
110174462,normal range,2
110141662,normal range,3
110144285,wet,2
110142975,normal range,4
110157406,normal range,3
110157405,wet,3
110110175,wet,2
110118049,normal range,2
110123295,normal range,3
110133790,normal range,3
110135106,extremely wet,3
110140355,normal range,3
110145603,normal range,3
110116735,normal range,4
110098376,wet,3
110127232,normal range,3
110135107,wet,3
110120676,normal range,3
110112804,wet,3
110108865,wet,2
110104934,extremely wet,2
110118053,normal range,2
110119363,wet,3
110123302,normal range,3
110086568,normal range,3
110090503,normal range,3
110118054,normal range,2
110093128,normal range,3
110091819,normal range,2
110101003,wet,3
110104939,normal range,3
110077385,normal range,2
110086570,normal range,3
110101002,normal range,2
110094446,normal range,2
110091820,normal range,2
110085262,normal range,3
110089195,normal range,3
110085261,normal range,3
110080013,normal range,3
110094445,normal range,3
110097070,wet,3
110086575,extremely wet,3
110052464,normal range,3
110091825,normal range,3
110070834,normal range,3
110070832,wet,4
110101012,wet,3
110051154,normal range,3
110089207,normal range,3
110083958,normal range,3
110093142,normal range,3
110072152,wet,3
110076086,normal range,3
110090519,normal range,3
110086580,wet,2
110070839,wet,2
110078712,extremely wet,3
110068217,normal range,3
110032795,normal range,3
110017053,normal range,3
110360456,normal range,3
110279114,normal range,3
110248941,normal range,3
110252879,normal range,3
110264692,normal range,3
110239764,wet,3
110281748,normal range,2
110269942,normal range,2
110245016,normal range,3
110268633,normal range,2
110317178,wet,3
110293563,normal range,3
110301437,wet,3
110311929,normal range,3
110271261,normal range,3
110231900,wet,3
110327679,wet,3
110302754,normal range,3
110279134,normal range,3
110349983,normal range,3
110284388,normal range,3
110300131,normal range,3
110297506,normal range,3
110297503,normal range,3
110325059,wet,3
110273889,normal range,3
110336867,normal range,3
110275201,wet,3
110381478,normal range,4
110348679,normal range,3
110360487,normal range,3
110335558,normal range,3
110275205,normal range,2
110292261,wet,3
110378855,normal range,3
110327687,normal range,3
110355239,normal range,3
110457577,wet,3
110304071,wet,3
110311939,normal range,3
110433959,normal range,4
110422154,wet,3
110395915,extremely wet,3
110424777,wet,2
